gene1,gene2,gene1_name,gene2_name,pct_identity,alignment_score,alignment_len,family_30pct,family_50pct,family_80pct,pi2_estimate
YLR014C,YNL167C,PPR1,SKO1,0.8,0.008,647,YLR014C_cluster,YLR014C_cluster,YLR014C_cluster,0.008
YLR014C,YNL199C,PPR1,GCR2,0.5,0.005,534,YLR014C_cluster,YLR014C_cluster,YLR014C_cluster,0.005
YLR014C,YNL216W,PPR1,RAP1,0.65,0.0065,827,YLR014C_cluster,YLR014C_cluster,YLR014C_cluster,0.0065
YLR014C,YNL314W,PPR1,DAL82,0.62,0.0062,255,YLR014C_cluster,YLR014C_cluster,YLR014C_cluster,0.0062
YLR014C,YOL067C,PPR1,RTG1,0.0,0.0,177,YLR014C_cluster,YLR014C_cluster,YLR014C_cluster,0.0
YLR014C,YOL108C,PPR1,INO4,0.29,0.0029,151,YLR014C_cluster,YLR014C_cluster,YLR014C_cluster,0.0029
YLR014C,YOR028C,PPR1,CIN5,0.43,0.0043,295,YLR014C_cluster,YLR014C_cluster,YLR014C_cluster,0.0043
YLR014C,YOR113W,PPR1,AZF1,0.45,0.0045,904,YLR014C_cluster,YLR014C_cluster,YLR014C_cluster,0.0045
YLR014C,YOR140W,PPR1,SFL1,0.43,0.0043,766,YLR014C_cluster,YLR014C_cluster,YLR014C_cluster,0.0043
YLR014C,YOR162C,PPR1,YRR1,0.18,0.0018,810,YLR014C_cluster,YLR014C_cluster,YLR014C_cluster,0.0018
YLR014C,YOR337W,PPR1,TEA1,0.92,0.0092,759,YLR014C_cluster,YLR014C_cluster,YLR014C_cluster,0.0092
YLR014C,YOR344C,PPR1,TYE7,0.26,0.0026,291,YLR014C_cluster,YLR014C_cluster,YLR014C_cluster,0.0026
YLR014C,YOR358W,PPR1,HAP5,0.18,0.0018,242,YLR014C_cluster,YLR014C_cluster,YLR014C_cluster,0.0018
YLR014C,YOR363C,PPR1,PIP2,0.86,0.0086,904,YLR014C_cluster,YLR014C_cluster,YLR014C_cluster,0.0086
YLR014C,YPL038W,PPR1,MET31,0.09,0.0009,177,YLR014C_cluster,YLR014C_cluster,YLR014C_cluster,0.0009
YLR014C,YPL075W,PPR1,GCR1,0.6,0.006,785,YLR014C_cluster,YLR014C_cluster,YLR014C_cluster,0.006
YLR014C,YPL089C,PPR1,RLM1,0.39,0.0039,676,YLR014C_cluster,YLR014C_cluster,YLR014C_cluster,0.0039
YLR014C,YPL133C,PPR1,RDS2,0.23,0.0023,446,YLR014C_cluster,YLR014C_cluster,YLR014C_cluster,0.0023
YLR014C,YPL202C,PPR1,AFT2,0.15,0.0015,416,YLR014C_cluster,YLR014C_cluster,YLR014C_cluster,0.0015
YLR014C,YPL230W,PPR1,USV1,0.24,0.0024,391,YLR014C_cluster,YLR014C_cluster,YLR014C_cluster,0.0024
YLR014C,YPL248C,PPR1,GAL4,0.8,0.008,881,YLR014C_cluster,YLR014C_cluster,YLR014C_cluster,0.008
YLR014C,YPR008W,PPR1,HAA1,0.38,0.0038,694,YLR014C_cluster,YLR014C_cluster,YLR014C_cluster,0.0038
YLR014C,YPR065W,PPR1,ROX1,0.24,0.0024,368,YLR014C_cluster,YLR014C_cluster,YLR014C_cluster,0.0024
YLR014C,YPR199C,PPR1,ARR1,0.34,0.0034,294,YLR014C_cluster,YLR014C_cluster,YLR014C_cluster,0.0034
YLR098C,YLR131C,CHA4,ACE2,0.14,0.0014,648,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.0014
YLR098C,YLR176C,CHA4,RFX1,0.99,0.0099,648,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.0099
YLR098C,YLR228C,CHA4,ECM22,0.77,0.0077,648,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.0077
YLR098C,YLR256W,CHA4,HAP1,1.02,0.0102,648,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.0102
YLR098C,YLR266C,CHA4,PDR8,1.22,0.0122,648,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.0122
YLR098C,YLR451W,CHA4,LEU3,0.4,0.004,648,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.004
YLR098C,YML007W,CHA4,YAP1,0.64,0.0064,648,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.0064
YLR098C,YML076C,CHA4,WAR1,0.51,0.0051,648,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.0051
YLR098C,YML081W,CHA4,TDA9,0.7,0.007,648,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.007
YLR098C,YML099C,CHA4,ARG81,1.21,0.0121,648,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.0121
YLR098C,YMR019W,CHA4,STB4,0.77,0.0077,648,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.0077
YLR098C,YMR021C,CHA4,MAC1,0.1,0.001,417,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.001
YLR098C,YMR037C,CHA4,MSN2,0.76,0.0076,648,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.0076
YLR098C,YMR042W,CHA4,ARG80,0.0,0.0,177,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.0
YLR098C,YMR043W,CHA4,MCM1,0.46,0.0046,286,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.0046
YLR098C,YMR070W,CHA4,MOT3,0.47,0.0047,490,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.0047
YLR098C,YMR164C,CHA4,MSS11,0.46,0.0046,648,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.0046
YLR098C,YMR172W,CHA4,HOT1,0.76,0.0076,648,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.0076
YLR098C,YMR280C,CHA4,CAT8,0.64,0.0064,648,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.0064
YLR098C,YNL027W,CHA4,CRZ1,0.71,0.0071,648,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.0071
YLR098C,YNL068C,CHA4,FKH2,0.75,0.0075,648,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.0075
YLR098C,YNL103W,CHA4,MET4,0.94,0.0094,648,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.0094
YLR098C,YNL167C,CHA4,SKO1,0.8,0.008,647,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.008
YLR098C,YNL199C,CHA4,GCR2,0.43,0.0043,534,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.0043
YLR098C,YNL216W,CHA4,RAP1,0.63,0.0063,648,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.0063
YLR098C,YNL314W,CHA4,DAL82,0.34,0.0034,255,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.0034
YLR098C,YOL067C,CHA4,RTG1,0.25,0.0025,177,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.0025
YLR098C,YOL108C,CHA4,INO4,0.13,0.0013,151,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.0013
YLR098C,YOR028C,CHA4,CIN5,0.65,0.0065,295,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.0065
YLR098C,YOR113W,CHA4,AZF1,0.46,0.0046,648,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.0046
YLR098C,YOR140W,CHA4,SFL1,0.65,0.0065,648,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.0065
YLR098C,YOR162C,CHA4,YRR1,0.91,0.0091,648,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.0091
YLR098C,YOR337W,CHA4,TEA1,2.6,0.026,648,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.026
YLR098C,YOR344C,CHA4,TYE7,0.44,0.0044,291,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.0044
YLR098C,YOR358W,CHA4,HAP5,0.23,0.0023,242,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.0023
YLR098C,YOR363C,CHA4,PIP2,1.0,0.01,648,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.01
YLR098C,YPL038W,CHA4,MET31,0.25,0.0025,177,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.0025
YLR098C,YPL075W,CHA4,GCR1,1.08,0.0108,648,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.0108
YLR098C,YPL089C,CHA4,RLM1,0.79,0.0079,648,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.0079
YLR098C,YPL133C,CHA4,RDS2,0.56,0.0056,446,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.0056
YLR098C,YPL202C,CHA4,AFT2,0.38,0.0038,416,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.0038
YLR098C,YPL230W,CHA4,USV1,0.5,0.005,391,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.005
YLR098C,YPL248C,CHA4,GAL4,1.07,0.0107,648,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.0107
YLR098C,YPR008W,CHA4,HAA1,0.46,0.0046,648,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.0046
YLR098C,YPR065W,CHA4,ROX1,0.51,0.0051,368,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.0051
YLR098C,YPR199C,CHA4,ARR1,0.54,0.0054,294,YLR098C_cluster,YLR098C_cluster,YLR098C_cluster,0.0054
YLR131C,YLR176C,ACE2,RFX1,0.84,0.0084,770,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.0084
YLR131C,YLR228C,ACE2,ECM22,0.91,0.0091,770,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.0091
YLR131C,YLR256W,ACE2,HAP1,0.73,0.0073,770,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.0073
YLR131C,YLR266C,ACE2,PDR8,0.55,0.0055,701,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.0055
YLR131C,YLR451W,ACE2,LEU3,0.25,0.0025,770,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.0025
YLR131C,YML007W,ACE2,YAP1,0.73,0.0073,650,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.0073
YLR131C,YML076C,ACE2,WAR1,0.47,0.0047,770,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.0047
YLR131C,YML081W,ACE2,TDA9,0.76,0.0076,770,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.0076
YLR131C,YML099C,ACE2,ARG81,0.68,0.0068,770,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.0068
YLR131C,YMR019W,ACE2,STB4,0.47,0.0047,770,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.0047
YLR131C,YMR021C,ACE2,MAC1,0.34,0.0034,417,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.0034
YLR131C,YMR037C,ACE2,MSN2,1.26,0.0126,704,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.0126
YLR131C,YMR042W,ACE2,ARG80,0.43,0.0043,177,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.0043
YLR131C,YMR043W,ACE2,MCM1,0.4,0.004,286,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.004
YLR131C,YMR070W,ACE2,MOT3,0.59,0.0059,490,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.0059
YLR131C,YMR164C,ACE2,MSS11,1.12,0.0112,758,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.0112
YLR131C,YMR172W,ACE2,HOT1,0.62,0.0062,719,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.0062
YLR131C,YMR280C,ACE2,CAT8,0.79,0.0079,770,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.0079
YLR131C,YNL027W,ACE2,CRZ1,0.5,0.005,678,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.005
YLR131C,YNL068C,ACE2,FKH2,0.69,0.0069,770,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.0069
YLR131C,YNL103W,ACE2,MET4,0.79,0.0079,672,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.0079
YLR131C,YNL167C,ACE2,SKO1,0.95,0.0095,647,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.0095
YLR131C,YNL199C,ACE2,GCR2,1.02,0.0102,534,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.0102
YLR131C,YNL216W,ACE2,RAP1,0.58,0.0058,770,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.0058
YLR131C,YNL314W,ACE2,DAL82,0.5,0.005,255,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.005
YLR131C,YOL067C,ACE2,RTG1,0.11,0.0011,177,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.0011
YLR131C,YOL108C,ACE2,INO4,0.44,0.0044,151,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.0044
YLR131C,YOR028C,ACE2,CIN5,0.1,0.001,295,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.001
YLR131C,YOR113W,ACE2,AZF1,1.23,0.0123,770,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.0123
YLR131C,YOR140W,ACE2,SFL1,0.73,0.0073,766,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.0073
YLR131C,YOR162C,ACE2,YRR1,0.58,0.0058,770,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.0058
YLR131C,YOR337W,ACE2,TEA1,0.2,0.002,759,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.002
YLR131C,YOR344C,ACE2,TYE7,0.58,0.0058,291,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.0058
YLR131C,YOR358W,ACE2,HAP5,0.5,0.005,242,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.005
YLR131C,YOR363C,ACE2,PIP2,0.58,0.0058,770,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.0058
YLR131C,YPL038W,ACE2,MET31,0.0,0.0,177,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.0
YLR131C,YPL075W,ACE2,GCR1,0.66,0.0066,770,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.0066
YLR131C,YPL089C,ACE2,RLM1,1.16,0.0116,676,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.0116
YLR131C,YPL133C,ACE2,RDS2,0.42,0.0042,446,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.0042
YLR131C,YPL202C,ACE2,AFT2,0.43,0.0043,416,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.0043
YLR131C,YPL230W,ACE2,USV1,0.71,0.0071,391,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.0071
YLR131C,YPL248C,ACE2,GAL4,0.62,0.0062,770,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.0062
YLR131C,YPR008W,ACE2,HAA1,0.91,0.0091,694,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.0091
YLR131C,YPR065W,ACE2,ROX1,0.54,0.0054,368,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.0054
YLR131C,YPR199C,ACE2,ARR1,0.29,0.0029,294,YLR131C_cluster,YLR131C_cluster,YLR131C_cluster,0.0029
YLR176C,YLR228C,RFX1,ECM22,1.14,0.0114,811,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.0114
YLR176C,YLR256W,RFX1,HAP1,1.26,0.0126,811,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.0126
YLR176C,YLR266C,RFX1,PDR8,1.08,0.0108,701,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.0108
YLR176C,YLR451W,RFX1,LEU3,0.6,0.006,811,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.006
YLR176C,YML007W,RFX1,YAP1,1.13,0.0113,650,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.0113
YLR176C,YML076C,RFX1,WAR1,0.7,0.007,811,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.007
YLR176C,YML081W,RFX1,TDA9,0.99,0.0099,811,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.0099
YLR176C,YML099C,RFX1,ARG81,1.03,0.0103,811,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.0103
YLR176C,YMR019W,RFX1,STB4,0.58,0.0058,811,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.0058
YLR176C,YMR021C,RFX1,MAC1,0.17,0.0017,417,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.0017
YLR176C,YMR037C,RFX1,MSN2,1.44,0.0144,704,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.0144
YLR176C,YMR042W,RFX1,ARG80,0.1,0.001,177,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.001
YLR176C,YMR043W,RFX1,MCM1,0.29,0.0029,286,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.0029
YLR176C,YMR070W,RFX1,MOT3,0.49,0.0049,490,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.0049
YLR176C,YMR164C,RFX1,MSS11,0.68,0.0068,758,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.0068
YLR176C,YMR172W,RFX1,HOT1,1.35,0.0135,719,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.0135
YLR176C,YMR280C,RFX1,CAT8,0.64,0.0064,811,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.0064
YLR176C,YNL027W,RFX1,CRZ1,0.84,0.0084,678,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.0084
YLR176C,YNL068C,RFX1,FKH2,0.92,0.0092,811,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.0092
YLR176C,YNL103W,RFX1,MET4,0.69,0.0069,672,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.0069
YLR176C,YNL167C,RFX1,SKO1,1.14,0.0114,647,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.0114
YLR176C,YNL199C,RFX1,GCR2,0.68,0.0068,534,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.0068
YLR176C,YNL216W,RFX1,RAP1,0.82,0.0082,811,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.0082
YLR176C,YNL314W,RFX1,DAL82,0.1,0.001,255,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.001
YLR176C,YOL067C,RFX1,RTG1,0.41,0.0041,177,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.0041
YLR176C,YOL108C,RFX1,INO4,0.32,0.0032,151,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.0032
YLR176C,YOR028C,RFX1,CIN5,0.46,0.0046,295,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.0046
YLR176C,YOR113W,RFX1,AZF1,1.08,0.0108,811,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.0108
YLR176C,YOR140W,RFX1,SFL1,0.91,0.0091,766,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.0091
YLR176C,YOR162C,RFX1,YRR1,0.75,0.0075,810,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.0075
YLR176C,YOR337W,RFX1,TEA1,0.65,0.0065,759,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.0065
YLR176C,YOR344C,RFX1,TYE7,0.18,0.0018,291,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.0018
YLR176C,YOR358W,RFX1,HAP5,0.0,0.0,242,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.0
YLR176C,YOR363C,RFX1,PIP2,1.13,0.0113,811,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.0113
YLR176C,YPL038W,RFX1,MET31,0.31,0.0031,177,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.0031
YLR176C,YPL075W,RFX1,GCR1,1.22,0.0122,785,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.0122
YLR176C,YPL089C,RFX1,RLM1,1.27,0.0127,676,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.0127
YLR176C,YPL133C,RFX1,RDS2,0.73,0.0073,446,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.0073
YLR176C,YPL202C,RFX1,AFT2,0.17,0.0017,416,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.0017
YLR176C,YPL230W,RFX1,USV1,0.95,0.0095,391,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.0095
YLR176C,YPL248C,RFX1,GAL4,0.66,0.0066,811,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.0066
YLR176C,YPR008W,RFX1,HAA1,1.16,0.0116,694,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.0116
YLR176C,YPR065W,RFX1,ROX1,0.79,0.0079,368,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.0079
YLR176C,YPR199C,RFX1,ARR1,0.09,0.0009,294,YLR176C_cluster,YLR176C_cluster,YLR176C_cluster,0.0009
YLR228C,YLR256W,ECM22,HAP1,1.35,0.0135,814,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.0135
YLR228C,YLR266C,ECM22,PDR8,0.74,0.0074,701,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.0074
YLR228C,YLR451W,ECM22,LEU3,1.03,0.0103,814,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.0103
YLR228C,YML007W,ECM22,YAP1,1.28,0.0128,650,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.0128
YLR228C,YML076C,ECM22,WAR1,0.76,0.0076,814,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.0076
YLR228C,YML081W,ECM22,TDA9,0.74,0.0074,814,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.0074
YLR228C,YML099C,ECM22,ARG81,0.66,0.0066,814,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.0066
YLR228C,YMR019W,ECM22,STB4,1.16,0.0116,814,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.0116
YLR228C,YMR021C,ECM22,MAC1,0.42,0.0042,417,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.0042
YLR228C,YMR037C,ECM22,MSN2,1.37,0.0137,704,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.0137
YLR228C,YMR042W,ECM22,ARG80,0.31,0.0031,177,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.0031
YLR228C,YMR043W,ECM22,MCM1,0.88,0.0088,286,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.0088
YLR228C,YMR070W,ECM22,MOT3,1.32,0.0132,490,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.0132
YLR228C,YMR164C,ECM22,MSS11,1.43,0.0143,758,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.0143
YLR228C,YMR172W,ECM22,HOT1,0.88,0.0088,719,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.0088
YLR228C,YMR280C,ECM22,CAT8,1.01,0.0101,814,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.0101
YLR228C,YNL027W,ECM22,CRZ1,1.84,0.0184,678,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.0184
YLR228C,YNL068C,ECM22,FKH2,0.61,0.0061,814,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.0061
YLR228C,YNL103W,ECM22,MET4,0.91,0.0091,672,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.0091
YLR228C,YNL167C,ECM22,SKO1,1.21,0.0121,647,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.0121
YLR228C,YNL199C,ECM22,GCR2,0.99,0.0099,534,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.0099
YLR228C,YNL216W,ECM22,RAP1,0.82,0.0082,814,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.0082
YLR228C,YNL314W,ECM22,DAL82,0.58,0.0058,255,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.0058
YLR228C,YOL067C,ECM22,RTG1,0.1,0.001,177,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.001
YLR228C,YOL108C,ECM22,INO4,0.11,0.0011,151,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.0011
YLR228C,YOR028C,ECM22,CIN5,0.28,0.0028,295,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.0028
YLR228C,YOR113W,ECM22,AZF1,1.57,0.0157,814,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.0157
YLR228C,YOR140W,ECM22,SFL1,0.58,0.0058,766,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.0058
YLR228C,YOR162C,ECM22,YRR1,0.5,0.005,810,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.005
YLR228C,YOR337W,ECM22,TEA1,0.72,0.0072,759,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.0072
YLR228C,YOR344C,ECM22,TYE7,0.56,0.0056,291,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.0056
YLR228C,YOR358W,ECM22,HAP5,0.1,0.001,242,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.001
YLR228C,YOR363C,ECM22,PIP2,0.79,0.0079,814,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.0079
YLR228C,YPL038W,ECM22,MET31,0.52,0.0052,177,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.0052
YLR228C,YPL075W,ECM22,GCR1,0.97,0.0097,785,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.0097
YLR228C,YPL089C,ECM22,RLM1,2.35,0.0235,676,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.0235
YLR228C,YPL133C,ECM22,RDS2,0.9,0.009,446,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.009
YLR228C,YPL202C,ECM22,AFT2,0.58,0.0058,416,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.0058
YLR228C,YPL230W,ECM22,USV1,1.21,0.0121,391,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.0121
YLR228C,YPL248C,ECM22,GAL4,0.66,0.0066,814,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.0066
YLR228C,YPR008W,ECM22,HAA1,0.95,0.0095,694,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.0095
YLR228C,YPR065W,ECM22,ROX1,0.88,0.0088,368,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.0088
YLR228C,YPR199C,ECM22,ARR1,0.18,0.0018,294,YLR228C_cluster,YLR228C_cluster,YLR228C_cluster,0.0018
YLR256W,YLR266C,HAP1,PDR8,0.8,0.008,701,YLR256W_cluster,YLR256W_cluster,YLR256W_cluster,0.008
YLR256W,YLR451W,HAP1,LEU3,1.13,0.0113,886,YLR256W_cluster,YLR256W_cluster,YLR256W_cluster,0.0113
YLR256W,YML007W,HAP1,YAP1,1.07,0.0107,650,YLR256W_cluster,YLR256W_cluster,YLR256W_cluster,0.0107
YLR256W,YML076C,HAP1,WAR1,1.1,0.011,944,YLR256W_cluster,YLR256W_cluster,YLR256W_cluster,0.011
